"screen_peak_ID","peak_type","network_peak_id","compare","gene_symbol","CAT_geneClass","logFC","wilcox_p","mlog_wilcox_p","hit_score"
"CATG00000104449_P1","Enhancer","chr8_143884564_143885853","iPSvsNSC_P2","CATG00000104449.1","LncRNA",-0.734089536389811,0.00711347767393947,2.14791802720955,-1.57676414879757
"CATG00000104449_P1","Enhancer","chr8_143884564_143885853","NSC_P1vsNeuron","CATG00000104449.1","LncRNA",-0.0168676535274763,0.163169981159577,0.787359736610979,-0.013280911238639
"CATG00000104449_P1","Enhancer","chr8_143884564_143885853","iPSvsNeuron","CATG00000104449.1","LncRNA",0.188155459711147,0.551225175662663,0.25867095546602,0.0486703525396307
"CATG00000104449_P1","Enhancer","chr8_143884564_143885853","iPSvsNSC_P1","CATG00000104449.1","LncRNA",-0.0399926947148597,0.380757153464345,0.419351928619871,-0.0167710136593821
"CATG00000104449_P1","Enhancer","chr8_143884564_143885853","NSC_P0vsNSC_P2","CATG00000104449.1","LncRNA",-0.658652049769227,0.0270156722789897,1.56838422066883,-1.03301948176923
"CATG00000104449_P1","Enhancer","chr8_143884564_143885853","NSC_P2vsNeuron","CATG00000104449.1","LncRNA",0.693684638573982,0.00523306880141049,2.28124355536611,1.58246361120336
"CATG00000104449_P1","Enhancer","chr8_143884564_143885853","iPSvsNSC_P0","CATG00000104449.1","LncRNA",0.111917901217376,0.131146044677916,0.882244803056538,0.0987389867180249
"CATG00000104449_P1","Enhancer","chr8_143884564_143885853","NSC_P0vsNeuron","CATG00000104449.1","LncRNA",0.117710753251807,0.117640887256644,0.929441708670142,0.109405283631209
"CATG00000104449_P1","Enhancer","chr8_143884564_143885853","NSC_P0vsNSC_P1","CATG00000104449.1","LncRNA",0.122080384664646,0.111579106335032,0.95241712128484,0.116271448527649
"CATG00000104449_P1","Enhancer","chr8_143884564_143885853","NSC_P1vsNSC_P2","CATG00000104449.1","LncRNA",-0.723382356988354,0.00447266839013786,2.34943329983135,-1.69953859801893
"CATG00000104545_P2","Enhancer","chr9_2287692_2288615",NA,NA,NA,NA,NA,NA,NA
"CATG00000104656_P1","Enhancer","chr9_7532651_7534053",NA,NA,NA,NA,NA,NA,NA
"CATG00000104820_P1","Enhancer","chr9_17520082_17521158","NSC_P2vsNeuron","CATG00000104820.1","LncRNA",0.501775778196148,0.010926966338783,1.96150039479313,0.984233387029373
"CATG00000104820_P1","Enhancer","chr9_17520082_17521158","iPSvsNeuron","CATG00000104820.1","LncRNA",0.106925762723809,0.0359821362143119,1.44391305670621,0.154391504895178
"CATG00000104820_P1","Enhancer","chr9_17520082_17521158","NSC_P1vsNSC_P2","CATG00000104820.1","LncRNA",-0.610106520061394,0.0045747826384654,2.33962953573034,-1.42742323427729
"CATG00000104820_P1","Enhancer","chr9_17520082_17521158","iPSvsNSC_P2","CATG00000104820.1","LncRNA",-0.615597143293927,0.0133985425403379,1.87294244052429,-1.15297801594071
"CATG00000104820_P1","Enhancer","chr9_17520082_17521158","NSC_P0vsNSC_P2","CATG00000104820.1","LncRNA",-0.671782769805715,0.0038430518041735,2.4153237612252,-1.62257288629342
"CATG00000104820_P1","Enhancer","chr9_17520082_17521158","NSC_P0vsNeuron","CATG00000104820.1","LncRNA",-0.369561478250661,0.0496652935563235,1.30394699320313,-0.481888578368653
"CATG00000104820_P1","Enhancer","chr9_17520082_17521158","iPSvsNSC_P0","CATG00000104820.1","LncRNA",0.383402750643199,0.0105408315519057,1.97712512686931,0.758035212007478
"CATG00000104820_P1","Enhancer","chr9_17520082_17521158","iPSvsNSC_P1","CATG00000104820.1","LncRNA",0.449578434361841,0.00695375559515888,2.1577805776072,0.970091613777032
"CATG00000104820_P1","Enhancer","chr9_17520082_17521158","NSC_P0vsNSC_P1","CATG00000104820.1","LncRNA",0.0873980773714403,0.344124051479841,0.463284972656772,0.0404902158852821
"CATG00000104820_P1","Enhancer","chr9_17520082_17521158","NSC_P1vsNeuron","CATG00000104820.1","LncRNA",-0.410151993007287,0.0195674590260045,1.70846556691392,-0.700730557254069
"CATG00000105992_P1","Enhancer","chr9_86127025_86127940",NA,NA,NA,NA,NA,NA,NA
"CATG00000106022_P2","Enhancer","chr9_87415928_87416834",NA,NA,NA,NA,NA,NA,NA
"CATG00000106603_P1","Enhancer","chr9_108241173_108242135","NSC_P2vsNeuron","CATG00000106603.1","LncRNA",0.538860789790387,0.0285472654516409,1.54443548658245,0.832235726080119
"CATG00000106603_P1","Enhancer","chr9_108241173_108242135","NSC_P1vsNeuron","CATG00000106603.1","LncRNA",-0.173183893007853,0.00623762891799886,2.20498046536904,-0.381867100998878
"CATG00000106603_P1","Enhancer","chr9_108241173_108242135","iPSvsNSC_P0","CATG00000106603.1","LncRNA",0.307256276049903,0.0474768038456429,1.32351852558354,0.406659373453858
"CATG00000106603_P1","Enhancer","chr9_108241173_108242135","NSC_P1vsNSC_P2","CATG00000106603.1","LncRNA",-0.713176891198046,0.00576047063992093,2.23954203255411,-1.59718962448429
"CATG00000106603_P1","Enhancer","chr9_108241173_108242135","NSC_P0vsNSC_P1","CATG00000106603.1","LncRNA",-0.219370638518744,0.21906310694339,0.659430757081122,-0.144659746239785
"CATG00000106603_P1","Enhancer","chr9_108241173_108242135","NSC_P0vsNSC_P2","CATG00000106603.1","LncRNA",-0.826601001571663,0.00355945247442134,2.44861680136003,-2.02402910046941
"CATG00000106603_P1","Enhancer","chr9_108241173_108242135","iPSvsNeuron","CATG00000106603.1","LncRNA",-0.355832971052309,0.00690383194931523,2.16090978860996,-0.768922950257099
"CATG00000106603_P1","Enhancer","chr9_108241173_108242135","iPSvsNSC_P2","CATG00000106603.1","LncRNA",-0.826059129997811,0.00628936383730913,2.2013932807739,-1.81848101829912
"CATG00000106603_P1","Enhancer","chr9_108241173_108242135","NSC_P0vsNeuron","CATG00000106603.1","LncRNA",-0.227990706810132,0.00460641274445892,2.33663715091152,-0.532731555595131
"CATG00000106603_P1","Enhancer","chr9_108241173_108242135","iPSvsNSC_P1","CATG00000106603.1","LncRNA",-0.026767431073117,0.117640594096014,0.929442790931637,-0.0248787958426681
"CATG00000106881_P1","Enhancer","chr9_116837541_116838299",NA,NA,NA,NA,NA,NA,NA
"CATG00000106950_P1","Enhancer","chr9_120152027_120152912","NSC_P1vsNSC_P2","CATG00000106950.1","LncRNA",-0.499572983535264,0.01269528179382,1.89635765476326,-0.947369051440015
"CATG00000106950_P1","Enhancer","chr9_120152027_120152912","iPSvsNSC_P1","CATG00000106950.1","LncRNA",0.157038835577756,0.0233661348215054,1.63141312177643,0.256195216990043
"CATG00000106950_P1","Enhancer","chr9_120152027_120152912","NSC_P1vsNeuron","CATG00000106950.1","LncRNA",0.0923278859737273,0.297425646433993,0.526621585832419,0.0486218577280391
"CATG00000106950_P1","Enhancer","chr9_120152027_120152912","NSC_P0vsNSC_P2","CATG00000106950.1","LncRNA",-0.622362842404294,0.00443909636167739,2.35270542742552,-1.46423643715255
"CATG00000106950_P1","Enhancer","chr9_120152027_120152912","iPSvsNeuron","CATG00000106950.1","LncRNA",0.262320960970956,0.100695276388559,0.996990901705559,0.261531611414702
"CATG00000106950_P1","Enhancer","chr9_120152027_120152912","iPSvsNSC_P2","CATG00000106950.1","LncRNA",-0.536521474290804,0.0122725459821489,1.91106533203265,-1.0253275894082
"CATG00000106950_P1","Enhancer","chr9_120152027_120152912","NSC_P0vsNSC_P1","CATG00000106950.1","LncRNA",-0.0820455375182167,0.0958177641799499,1.01855396722489,-0.083567807732278
"CATG00000106950_P1","Enhancer","chr9_120152027_120152912","NSC_P0vsNeuron","CATG00000106950.1","LncRNA",-0.0173101524460907,0.111041378768241,0.954515154348502,-0.0165228028338763
"CATG00000106950_P1","Enhancer","chr9_120152027_120152912","iPSvsNSC_P0","CATG00000106950.1","LncRNA",0.122858392806203,0.0646415989979251,1.18948790923554,0.146138572791088
"CATG00000106950_P1","Enhancer","chr9_120152027_120152912","NSC_P2vsNeuron","CATG00000106950.1","LncRNA",0.559236164331588,0.0111544414948338,1.95255217004927,1.09193778623567
"CATG00000107489_P2","Enhancer","chr9_2280945_2282100",NA,NA,NA,NA,NA,NA,NA
"CATG00000107819_P1","Enhancer","chr9_15512861_15514162",NA,NA,NA,NA,NA,NA,NA
"CATG00000108041_P1","Enhancer","chr10_21315539_21316448","NSC_P2vsNeuron","CATG00000108041.1","LncRNA",-0.498349363279473,0.0111544414948338,1.95255217004927,-0.973053130714007
"CATG00000108041_P1","Enhancer","chr10_21315539_21316448","iPSvsNSC_P0","CATG00000108041.1","LncRNA",0.294098903363881,0.058000980150861,1.23656466729028,0.363672312588592
"CATG00000108041_P1","Enhancer","chr10_21315539_21316448","iPSvsNeuron","CATG00000108041.1","LncRNA",0.0948929888365787,0.0987213016378784,1.00558912711127,0.0954233578131543
"CATG00000108041_P1","Enhancer","chr10_21315539_21316448","NSC_P1vsNSC_P2","CATG00000108041.1","LncRNA",0.439396304594799,0.0173427629322897,1.76088171247341,0.773724917289379
"CATG00000108041_P1","Enhancer","chr10_21315539_21316448","iPSvsNSC_P1","CATG00000108041.1","LncRNA",0.374963664108996,0.0920544670911598,1.03595513180996,0.388445532075979
"CATG00000108041_P1","Enhancer","chr10_21315539_21316448","iPSvsNSC_P2","CATG00000108041.1","LncRNA",0.518867901454524,0.00642823701609175,2.19190811870348,1.13731076573281
"CATG00000108041_P1","Enhancer","chr10_21315539_21316448","NSC_P0vsNeuron","CATG00000108041.1","LncRNA",0.0760158132939807,0.0681904288294905,1.1662765783969,0.0886554626325614
"CATG00000108041_P1","Enhancer","chr10_21315539_21316448","NSC_P0vsNSC_P2","CATG00000108041.1","LncRNA",0.436788076464969,0.0147123569162335,1.83231774782174,0.800334544543683
"CATG00000108041_P1","Enhancer","chr10_21315539_21316448","NSC_P0vsNSC_P1","CATG00000108041.1","LncRNA",-0.0393747157925613,0.0347274849918555,1.45932666770304,-0.0574605727893128
"CATG00000108041_P1","Enhancer","chr10_21315539_21316448","NSC_P1vsNeuron","CATG00000108041.1","LncRNA",-0.138645327978017,0.0920546028349938,1.03595449139829,-0.143630250230215
"CATG00000108041_P2","Enhancer","chr10_21293640_21294509","iPSvsNSC_P2","CATG00000108041.1","LncRNA",0.589473448678586,0.0053507526980391,2.2715851208551,1.33903911515742
"CATG00000108041_P2","Enhancer","chr10_21293640_21294509","iPSvsNSC_P0","CATG00000108041.1","LncRNA",0.222279606478972,0.00837167170297637,2.07718781095702,0.461716489202444
"CATG00000108041_P2","Enhancer","chr10_21293640_21294509","NSC_P1vsNeuron","CATG00000108041.1","LncRNA",-0.499800936682037,0.0199468664375976,1.70012532031554,-0.849724227570553
"CATG00000108041_P2","Enhancer","chr10_21293640_21294509","NSC_P0vsNSC_P2","CATG00000108041.1","LncRNA",0.504961833641281,0.0115429242312223,1.93768415507934,0.978456543966519
"CATG00000108041_P2","Enhancer","chr10_21293640_21294509","NSC_P0vsNeuron","CATG00000108041.1","LncRNA",-0.464445636032721,0.0161070037570608,1.79298524001515,-0.832744170196115
"CATG00000108041_P2","Enhancer","chr10_21293640_21294509","iPSvsNSC_P1","CATG00000108041.1","LncRNA",0.148966022206038,0.0215293849336877,1.66696837722347,0.248321648298235
"CATG00000108041_P2","Enhancer","chr10_21293640_21294509","NSC_P1vsNSC_P2","CATG00000108041.1","LncRNA",0.321923634861828,0.0171181010273126,1.76654441484005,0.568692399170172
"CATG00000108041_P2","Enhancer","chr10_21293640_21294509","NSC_P2vsNeuron","CATG00000108041.1","LncRNA",-0.738932899487415,0.00424239086936764,2.37238932059332,-1.753036519379
"CATG00000108041_P2","Enhancer","chr10_21293640_21294509","iPSvsNeuron","CATG00000108041.1","LncRNA",-0.156628415767891,0.0423582942771279,1.3730615367833,-0.215060453258194
"CATG00000108041_P2","Enhancer","chr10_21293640_21294509","NSC_P0vsNSC_P1","CATG00000108041.1","LncRNA",-0.0903993515082693,0.0773629266301627,1.11146710930654,-0.100475905904081
"CATG00000108214_P1","Enhancer","chr9_32351639_32352590",NA,NA,NA,NA,NA,NA,NA
"CATG00000108214_P2","Enhancer","chr9_32344314_32345803",NA,NA,NA,NA,NA,NA,NA
"CATG00000108346_P1","Enhancer","chr9_37472066_37472982",NA,NA,NA,NA,NA,NA,NA
"CATG00000108369_P1","Enhancer","chr9_39812196_39813121","iPSvsNeuron","CATG00000108369.1","LncRNA",-0.0774457620289276,0.183603749662761,0.736118453629235,-0.057009254584872
"CATG00000108369_P1","Enhancer","chr9_39812196_39813121","NSC_P1vsNSC_P2","CATG00000108369.1","LncRNA",0.569756625444113,0.0124401104835123,1.90517576255785,1.08548651335287
"CATG00000108369_P1","Enhancer","chr9_39812196_39813121","iPSvsNSC_P1","CATG00000108369.1","LncRNA",-0.130122460848635,0.0844507123885684,1.07339668256284,-0.139673017801839
"CATG00000108369_P1","Enhancer","chr9_39812196_39813121","iPSvsNSC_P0","CATG00000108369.1","LncRNA",-0.0158707689629777,0.324910946649993,0.488235656492502,-0.00774867530368022
"CATG00000108369_P1","Enhancer","chr9_39812196_39813121","NSC_P0vsNSC_P1","CATG00000108369.1","LncRNA",-0.114320979661339,0.0925178567109617,1.03377443674647,-0.118182106357706
"CATG00000108369_P1","Enhancer","chr9_39812196_39813121","NSC_P0vsNSC_P2","CATG00000108369.1","LncRNA",0.416960488316394,0.0283734746260472,1.54708747708683,0.645074349914305
"CATG00000108369_P1","Enhancer","chr9_39812196_39813121","NSC_P1vsNeuron","CATG00000108369.1","LncRNA",-0.146274852833016,0.161727474553848,0.791216195099457,-0.115735032497272
"CATG00000108369_P1","Enhancer","chr9_39812196_39813121","iPSvsNSC_P2","CATG00000108369.1","LncRNA",0.514789942819347,0.0126952983793935,1.89635708738567,0.976225556580331
"CATG00000108369_P1","Enhancer","chr9_39812196_39813121","NSC_P0vsNeuron","CATG00000108369.1","LncRNA",-0.188704908833202,0.0619138863167536,1.20821193459235,-0.227995522968437
"CATG00000108369_P1","Enhancer","chr9_39812196_39813121","NSC_P2vsNeuron","CATG00000108369.1","LncRNA",-0.574091617632076,0.0244675653918492,1.61140924231507,-0.925096538587937
"CATG00000108369_P1","Enhancer","chr9_39828151_39829056","iPSvsNeuron","CATG00000108369.1","LncRNA",-0.0774457620289276,0.183603749662761,0.736118453629235,-0.057009254584872
"CATG00000108369_P1","Enhancer","chr9_39828151_39829056","NSC_P1vsNSC_P2","CATG00000108369.1","LncRNA",0.569756625444113,0.0124401104835123,1.90517576255785,1.08548651335287
"CATG00000108369_P1","Enhancer","chr9_39828151_39829056","iPSvsNSC_P1","CATG00000108369.1","LncRNA",-0.130122460848635,0.0844507123885684,1.07339668256284,-0.139673017801839
"CATG00000108369_P1","Enhancer","chr9_39828151_39829056","iPSvsNSC_P0","CATG00000108369.1","LncRNA",-0.0158707689629777,0.324910946649993,0.488235656492502,-0.00774867530368022
"CATG00000108369_P1","Enhancer","chr9_39828151_39829056","NSC_P0vsNSC_P1","CATG00000108369.1","LncRNA",-0.114320979661339,0.0925178567109617,1.03377443674647,-0.118182106357706
"CATG00000108369_P1","Enhancer","chr9_39828151_39829056","NSC_P0vsNSC_P2","CATG00000108369.1","LncRNA",0.416960488316394,0.0283734746260472,1.54708747708683,0.645074349914305
"CATG00000108369_P1","Enhancer","chr9_39828151_39829056","NSC_P1vsNeuron","CATG00000108369.1","LncRNA",-0.146274852833016,0.161727474553848,0.791216195099457,-0.115735032497272
"CATG00000108369_P1","Enhancer","chr9_39828151_39829056","iPSvsNSC_P2","CATG00000108369.1","LncRNA",0.514789942819347,0.0126952983793935,1.89635708738567,0.976225556580331
"CATG00000108369_P1","Enhancer","chr9_39828151_39829056","NSC_P0vsNeuron","CATG00000108369.1","LncRNA",-0.188704908833202,0.0619138863167536,1.20821193459235,-0.227995522968437
"CATG00000108369_P1","Enhancer","chr9_39828151_39829056","NSC_P2vsNeuron","CATG00000108369.1","LncRNA",-0.574091617632076,0.0244675653918492,1.61140924231507,-0.925096538587937
"CATG00000108456_P1","Enhancer","chr9_70791742_70792597","NSC_P2vsNeuron","CATG00000108456.1","LncRNA",0.588241774863123,0.0192350754085949,1.71590610675917,1.00936765373849
"CATG00000108456_P1","Enhancer","chr9_70791742_70792597","NSC_P0vsNeuron","CATG00000108456.1","LncRNA",-0.357328250391475,0.02795992818268,1.55346394844516,-0.555096554744143
"CATG00000108456_P1","Enhancer","chr9_70791742_70792597","NSC_P1vsNeuron","CATG00000108456.1","LncRNA",-0.0715450716465677,0.0453702311323149,1.34322900827568,-0.0961014156348315
"CATG00000108456_P1","Enhancer","chr9_70791742_70792597","NSC_P1vsNSC_P2","CATG00000108456.1","LncRNA",-0.599645220921463,0.00559330042155255,2.2523318536704,-1.35060003198263
"CATG00000108456_P1","Enhancer","chr9_70791742_70792597","iPSvsNSC_P2","CATG00000108456.1","LncRNA",-0.605578111548811,0.00820621824728564,2.08585693699969,-1.26314930486926
"CATG00000108456_P1","Enhancer","chr9_70791742_70792597","NSC_P0vsNSC_P2","CATG00000108456.1","LncRNA",-0.662958899256908,0.00405362372808677,2.39215656654574,-1.58590148420735
"CATG00000108456_P1","Enhancer","chr9_70791742_70792597","iPSvsNSC_P1","CATG00000108456.1","LncRNA",0.0650908199530227,0.00747136666231423,2.1265999497758,0.138422134442963
"CATG00000108456_P1","Enhancer","chr9_70791742_70792597","NSC_P0vsNSC_P1","CATG00000108456.1","LncRNA",-0.432851013229975,0.00390040528898186,2.40889026332651,-1.0426905912407
"CATG00000108456_P1","Enhancer","chr9_70791742_70792597","iPSvsNeuron","CATG00000108456.1","LncRNA",0.102693048692479,0.0402119040379222,1.39564536252043,0.143323077170743
"CATG00000108456_P1","Enhancer","chr9_70791742_70792597","iPSvsNSC_P0","CATG00000108456.1","LncRNA",0.424932693984088,0.040445660092809,1.39312807229307,0.591985664824351
"CATG00000108848_P1","Enhancer","chr9_86127025_86127940",NA,NA,NA,NA,NA,NA,NA
"CATG00000109967_P1","Enhancer","chr10_28541457_28542437","NSC_P0vsNeuron","CATG00000109967.1","LncRNA",0.0410590805975093,0.0174207659829414,1.75893275318306,0.0722201616785422
"CATG00000109967_P1","Enhancer","chr10_28541457_28542437","NSC_P1vsNSC_P2","CATG00000109967.1","LncRNA",0.0857056879462333,0.399374000770745,0.398620211096071,0.0341640194212615
"CATG00000109967_P1","Enhancer","chr10_28541457_28542437","iPSvsNSC_P2","CATG00000109967.1","LncRNA",0.258172308795915,0.047345183385854,1.32472419692146,0.342007104437027
"CATG00000109967_P1","Enhancer","chr10_28541457_28542437","iPSvsNSC_P1","CATG00000109967.1","LncRNA",0.09624934540095,0.00741809362146984,2.12970768987622,0.204982971045956
"CATG00000109967_P1","Enhancer","chr10_28541457_28542437","iPSvsNSC_P0","CATG00000109967.1","LncRNA",-0.130725052440961,0.059605557839419,1.2247132431716,-0.160100702938746
"CATG00000109967_P1","Enhancer","chr10_28541457_28542437","iPSvsNeuron","CATG00000109967.1","LncRNA",-0.0170316940661487,0.0162130166673871,1.79013617083262,-0.0304890515983681
"CATG00000109967_P1","Enhancer","chr10_28541457_28542437","NSC_P0vsNSC_P1","CATG00000109967.1","LncRNA",0.33989295532165,0.0112901914076261,1.94729869522551,0.66187310841419
"CATG00000109967_P1","Enhancer","chr10_28541457_28542437","NSC_P0vsNSC_P2","CATG00000109967.1","LncRNA",0.481475772628973,0.0206385087033513,1.68532168714677,0.811441561447358
"CATG00000109967_P1","Enhancer","chr10_28541457_28542437","NSC_P2vsNeuron","CATG00000109967.1","LncRNA",-0.401161324834881,0.0951822864065399,1.02144386707438,-0.409763774960021
"CATG00000109967_P1","Enhancer","chr10_28541457_28542437","NSC_P1vsNeuron","CATG00000109967.1","LncRNA",-0.302253976371627,0.0789859216473872,1.10245030992109,-0.333219989925782
"CATG00000110132_P2","Enhancer","chr9_136564163_136565048",NA,NA,NA,NA,NA,NA,NA
"CATG00000110261_P1","Enhancer","chrX_4380453_4381373",NA,NA,NA,NA,NA,NA,NA
"CATG00000110530_P2","Enhancer","chrX_16577372_16578506",NA,NA,NA,NA,NA,NA,NA
"CATG00000110937_P1","Enhancer","chrX_39653322_39654285",NA,NA,NA,NA,NA,NA,NA
"CATG00000110975_P1","Enhancer","chrX_40845034_40846159",NA,NA,NA,NA,NA,NA,NA
"CATG00000111105_P1","Enhancer","chr10_31133591_31134616","iPSvsNSC_P0","CATG00000111105.1","LncRNA",-0.218350554704888,0.0103247860324503,1.98611893975766,-0.433670172205969
"CATG00000111105_P1","Enhancer","chr10_31133591_31134616","iPSvsNSC_P2","CATG00000111105.1","LncRNA",-1.07118283287149,0.00332063717865372,2.47877857393989,-2.65522505489408
"CATG00000111105_P1","Enhancer","chr10_31133591_31134616","NSC_P2vsNeuron","CATG00000111105.1","LncRNA",0.670271598357439,0.0095796480619906,2.01865044577981,1.35304406081779
"CATG00000111105_P1","Enhancer","chr10_31133591_31134616","NSC_P0vsNSC_P2","CATG00000111105.1","LncRNA",-0.68889287836877,0.00474967860905183,2.32333577627778,-1.60052947033714
"CATG00000111105_P1","Enhancer","chr10_31133591_31134616","NSC_P0vsNSC_P1","CATG00000111105.1","LncRNA",-0.313712467472694,0.0225019487124475,1.64777986951462,-0.516929088717265
"CATG00000111105_P1","Enhancer","chr10_31133591_31134616","iPSvsNSC_P1","CATG00000111105.1","LncRNA",-0.523929667000658,0.0110606487140602,1.95621940063759,-1.02492137915628
"CATG00000111105_P1","Enhancer","chr10_31133591_31134616","NSC_P1vsNSC_P2","CATG00000111105.1","LncRNA",-0.69119258945998,0.013219560257655,1.87878299120819,-1.29860088072655
"CATG00000111105_P1","Enhancer","chr10_31133591_31134616","iPSvsNeuron","CATG00000111105.1","LncRNA",-0.329430892058939,0.0861926097165489,1.06452996963834,-0.350689057521432
"CATG00000111105_P1","Enhancer","chr10_31133591_31134616","NSC_P1vsNeuron","CATG00000111105.1","LncRNA",0.114649825820335,0.0711431980862462,1.14786661595666,0.131602707584408
"CATG00000111105_P1","Enhancer","chr10_31133591_31134616","NSC_P0vsNeuron","CATG00000111105.1","LncRNA",0.0358145323159487,0.606979352973513,0.216826081646618,0.0077655247080733
"CATG00000111128_P1","Enhancer","chrX_46327254_46328230",NA,NA,NA,NA,NA,NA,NA
"CATG00000111337_P2","Enhancer","chrX_54641280_54642119",NA,NA,NA,NA,NA,NA,NA
"CATG00000112212_P1","Enhancer","chrX_114057029_114057863","NSC_P1vsNSC_P2","CATG00000112212.1","Others",0.465636198684182,0.0529681856218373,1.27598490318144,0.594144759895811
"CATG00000112212_P1","Enhancer","chrX_114057029_114057863","NSC_P0vsNSC_P1","CATG00000112212.1","Others",-0.0897946492630413,0.0592813492887856,1.22708192004214,-0.110185390627203
"CATG00000112212_P1","Enhancer","chrX_114057029_114057863","iPSvsNSC_P0","CATG00000112212.1","Others",0.29277974218012,0.115407389778074,0.937766381500154,0.274558999400799
"CATG00000112212_P1","Enhancer","chrX_114057029_114057863","NSC_P2vsNeuron","CATG00000112212.1","Others",-0.438077173231382,0.0333987008175391,1.47627042656411,-0.646720375394293
"CATG00000112212_P1","Enhancer","chrX_114057029_114057863","NSC_P1vsNeuron","CATG00000112212.1","Others",0.0720526357243317,0.334429117652356,0.475695916982958,0.034275144621925
"CATG00000112212_P1","Enhancer","chrX_114057029_114057863","iPSvsNeuron","CATG00000112212.1","Others",-0.0273408704090527,0.393925096213668,0.404586350239542,-0.0110617429711709
"CATG00000112212_P1","Enhancer","chrX_114057029_114057863","NSC_P0vsNeuron","CATG00000112212.1","Others",-0.29246594487584,0.106286303952567,0.973522695034978,-0.28472223486148
"CATG00000112212_P1","Enhancer","chrX_114057029_114057863","iPSvsNSC_P2","CATG00000112212.1","Others",0.536441222043706,0.0268499678774735,1.5710562295415,0.842779323674618
"CATG00000112212_P1","Enhancer","chrX_114057029_114057863","iPSvsNSC_P1","CATG00000112212.1","Others",0.0405561363435583,0.723549973579817,0.140531467999751,0.00569941337675831
"CATG00000112212_P1","Enhancer","chrX_114057029_114057863","NSC_P0vsNSC_P2","CATG00000112212.1","Others",0.404844392198601,0.0732737301714574,1.13505169911686,0.459519315242953
"CATG00000112219_P2","Enhancer","chrX_114472646_114473192",NA,NA,NA,NA,NA,NA,NA
"CATG00000112534_P1","Enhancer","chrX_133454317_133455203",NA,NA,NA,NA,NA,NA,NA
"CATG00000112962_P1","Enhancer","chrX_2801144_2801913",NA,NA,NA,NA,NA,NA,NA
"CATG00000113221_P1","Enhancer","chrX_16771427_16772447","NSC_P0vsNSC_P1","CATG00000113221.1","LncRNA",0.136662605390678,0.0528112710744415,1.27727337968112,0.174555507863378
"CATG00000113221_P1","Enhancer","chrX_16771427_16772447","iPSvsNeuron","CATG00000113221.1","LncRNA",0.3918521135503,0.0785777421140088,1.10470045454578,0.432879207953742
"CATG00000113221_P1","Enhancer","chrX_16771427_16772447","iPSvsNSC_P2","CATG00000113221.1","LncRNA",0.131034018161672,0.251107921638494,0.600139586492098,0.078638701475944
"CATG00000113221_P1","Enhancer","chrX_16771427_16772447","NSC_P2vsNeuron","CATG00000113221.1","LncRNA",0.0867097577379557,0.139784190023652,0.854541945713117,0.0740971250897055
"CATG00000113221_P1","Enhancer","chrX_16771427_16772447","iPSvsNSC_P0","CATG00000113221.1","LncRNA",-0.0685759680823337,0.028131203060065,1.55081169438385,-0.106348413255777
"CATG00000113221_P1","Enhancer","chrX_16771427_16772447","iPSvsNSC_P1","CATG00000113221.1","LncRNA",0.146404096724345,0.121053817066626,0.917021511841111,0.134255706117891
"CATG00000113221_P1","Enhancer","chrX_16771427_16772447","NSC_P1vsNSC_P2","CATG00000113221.1","LncRNA",-0.283766757846442,0.144348198035607,0.84058863324552,-0.238531111138653
"CATG00000113221_P1","Enhancer","chrX_16771427_16772447","NSC_P0vsNeuron","CATG00000113221.1","LncRNA",0.407966480407425,0.020203405865899,1.69457541153939,0.69132996643069
"CATG00000113221_P1","Enhancer","chrX_16771427_16772447","NSC_P1vsNeuron","CATG00000113221.1","LncRNA",-0.0814061494290917,0.370420267212342,0.431305259307371,-0.0351109003887289
"CATG00000113221_P1","Enhancer","chrX_16771427_16772447","NSC_P0vsNSC_P2","CATG00000113221.1","LncRNA",0.0828163240834327,0.0354441191509142,1.45045581216428,0.120121418608895
"CATG00000113555_P1","Enhancer","chrX_40845034_40846159",NA,NA,NA,NA,NA,NA,NA
"CATG00000113558_P1","Enhancer","chrX_40852441_40854137",NA,NA,NA,NA,NA,NA,NA
"CATG00000114068_P2","Enhancer","chrX_94701913_94702619",NA,NA,NA,NA,NA,NA,NA
"CATG00000114198_P1","Enhancer","chrX_107710690_107711670",NA,NA,NA,NA,NA,NA,NA
"CATG00000114267_P1","Enhancer","chrX_114465388_114466017",NA,NA,NA,NA,NA,NA,NA
"CATG00000114750_P1","Enhancer","chrX_153844374_153845458",NA,NA,NA,NA,NA,NA,NA
"CATG00000114772_P1","Enhancer","chrX_154775333_154776124","NSC_P0vsNSC_P2","CATG00000114772.1","LncRNA",0.32846521511608,0.111960944830695,0.950933445209218,0.312348558641721
"CATG00000114772_P1","Enhancer","chrX_154775333_154776124","iPSvsNeuron","CATG00000114772.1","LncRNA",-0.166540092858289,0.310968078730447,0.507284189567172,-0.0844831560360588
"CATG00000114772_P1","Enhancer","chrX_154775333_154776124","iPSvsNSC_P1","CATG00000114772.1","LncRNA",0.104065807223738,0.107328506167066,0.969284915248827,0.100869417135162
"CATG00000114772_P1","Enhancer","chrX_154775333_154776124","NSC_P0vsNeuron","CATG00000114772.1","LncRNA",-0.394086756730717,0.0266208455839857,1.57477815372135,-0.620599215170435
"CATG00000114772_P1","Enhancer","chrX_154775333_154776124","NSC_P2vsNeuron","CATG00000114772.1","LncRNA",-0.509853450639883,0.023419958748067,1.63041387422961,-0.831272139747106
