"enhancer","compare","mean_hit_score","triplet_pairs","cum_abs_estimate_total","has_triplet","hit_sign","contrast"
"chr19_20151438_20153026","NSC_P0vsNSC_P2",0.00303797336323589,0,0.348004086709725,FALSE,"positive","NSC_P0vsNSC_P2"
"chr19_20176680_20177560","NSC_P0vsNSC_P2",0.00303797336323589,1,0.371262466715166,TRUE,"positive","NSC_P0vsNSC_P2"
"chr19_21482507_21483376","NSC_P0vsNSC_P2",0.770508448001713,1,0.554113530123526,TRUE,"positive","NSC_P0vsNSC_P2"
"chr19_51417121_51418047","NSC_P0vsNSC_P2",0.652415301882001,0,0.248030054711732,FALSE,"positive","NSC_P0vsNSC_P2"
"chr19_782094_783114","NSC_P0vsNSC_P2",0.422990515933734,60,5.00566516534356,TRUE,"positive","NSC_P0vsNSC_P2"
"chr19_8160877_8161831","NSC_P0vsNSC_P2",-1.55844439166128,6,1.27495905030649,TRUE,"negative","NSC_P0vsNSC_P2"
"chr1_112825391_112826222","NSC_P0vsNSC_P2",-0.0585979923480841,0,1.16771642891388,FALSE,"negative","NSC_P0vsNSC_P2"
"chr1_1162284_1163205","NSC_P0vsNSC_P2",-1.14700183643069,0,0.147449968538688,FALSE,"negative","NSC_P0vsNSC_P2"
"chr1_182614610_182615539","NSC_P0vsNSC_P2",-1.61969572351779,0,0.116103705405082,FALSE,"negative","NSC_P0vsNSC_P2"
"chr1_209427952_209429017","NSC_P0vsNSC_P2",0.548564189225408,0,0.286682213502102,FALSE,"positive","NSC_P0vsNSC_P2"
"chr1_212564818_212565695","NSC_P0vsNSC_P2",0.0995844920967534,0,0.193020217319711,FALSE,"positive","NSC_P0vsNSC_P2"
"chr1_235971510_235972417","NSC_P0vsNSC_P2",-0.509896814975191,0,0.298738547752964,FALSE,"negative","NSC_P0vsNSC_P2"
"chr1_26171523_26172394","NSC_P0vsNSC_P2",-0.75116097547666,0,0.11599569968806,FALSE,"negative","NSC_P0vsNSC_P2"
"chr1_27044276_27045208","NSC_P0vsNSC_P2",0.396437763267517,0,0.148882137373738,FALSE,"positive","NSC_P0vsNSC_P2"
"chr1_37325747_37326669","NSC_P0vsNSC_P2",0.603025090878985,1,0.598726638252187,TRUE,"positive","NSC_P0vsNSC_P2"
"chr1_39896482_39897491","NSC_P0vsNSC_P2",-1.33144011804099,2,1.23118416241309,TRUE,"negative","NSC_P0vsNSC_P2"
"chr1_43007108_43007918","NSC_P0vsNSC_P2",0.600322532085095,3,0.992966881938138,TRUE,"positive","NSC_P0vsNSC_P2"
"chr1_82847839_82848731","NSC_P0vsNSC_P2",0.00842424759603613,0,1.34196291527692,FALSE,"positive","NSC_P0vsNSC_P2"
"chr1_90835800_90836423","NSC_P0vsNSC_P2",1.50827269426156,1,0.475926377020029,TRUE,"positive","NSC_P0vsNSC_P2"
"chr1_98209791_98210741","NSC_P0vsNSC_P2",0.58929202321817,0,0.393912299472383,FALSE,"positive","NSC_P0vsNSC_P2"
"chr20_44695422_44696652","NSC_P0vsNSC_P2",-0.317334722471218,0,1.44121533396773,FALSE,"negative","NSC_P0vsNSC_P2"
"chr20_44738462_44739461","NSC_P0vsNSC_P2",-0.582285479262298,12,4.58657665587205,TRUE,"negative","NSC_P0vsNSC_P2"
"chr20_47317075_47320378","NSC_P0vsNSC_P2",0.887044952384451,1,0.653957309867879,TRUE,"positive","NSC_P0vsNSC_P2"
"chr20_48275378_48276438","NSC_P0vsNSC_P2",-0.903217306745059,0,0.636204348396151,FALSE,"negative","NSC_P0vsNSC_P2"
"chr20_53735529_53736491","NSC_P0vsNSC_P2",0.475588420994641,0,1.28579830255332,FALSE,"positive","NSC_P0vsNSC_P2"
"chr21_42925369_42926219","NSC_P0vsNSC_P2",0.182126929909908,6,1.90373064856715,TRUE,"positive","NSC_P0vsNSC_P2"
"chr22_27669093_27670000","NSC_P0vsNSC_P2",-1.29614825455964,0,0.86502933938222,FALSE,"negative","NSC_P0vsNSC_P2"
"chr22_27670392_27671307","NSC_P0vsNSC_P2",-1.85687148589826,0,0.338860314226159,FALSE,"negative","NSC_P0vsNSC_P2"
"chr22_39174392_39175354","NSC_P0vsNSC_P2",0.238938857817294,0,0.743356163344611,FALSE,"positive","NSC_P0vsNSC_P2"
"chr22_46561204_46562150","NSC_P0vsNSC_P2",-1.02148592173569,2,0.556163047213842,TRUE,"negative","NSC_P0vsNSC_P2"
"chr2_11515198_11516228","NSC_P0vsNSC_P2",-1.28236167072073,0,0.71771291956351,FALSE,"negative","NSC_P0vsNSC_P2"
"chr2_164313856_164314822","NSC_P0vsNSC_P2",-1.26214342475675,0,0.618608072463681,FALSE,"negative","NSC_P0vsNSC_P2"
"chr2_174787516_174789332","NSC_P0vsNSC_P2",0.506180451330546,1,0.5165274516908,TRUE,"positive","NSC_P0vsNSC_P2"
"chr2_213187900_213188775","NSC_P0vsNSC_P2",-1.33887754238124,0,0.108727018392247,FALSE,"negative","NSC_P0vsNSC_P2"
"chr2_22694225_22695811","NSC_P0vsNSC_P2",-0.70097171815167,0,0.58275925838008,FALSE,"negative","NSC_P0vsNSC_P2"
"chr2_231682632_231683458","NSC_P0vsNSC_P2",0.0836913219804179,0,0.171121619559235,FALSE,"positive","NSC_P0vsNSC_P2"
"chr2_45444928_45446605","NSC_P0vsNSC_P2",-0.49300151714991,0,0.24409736102541,FALSE,"negative","NSC_P0vsNSC_P2"
"chr2_5981295_5982178","NSC_P0vsNSC_P2",-1.29843666707724,0,0.131392502651391,FALSE,"negative","NSC_P0vsNSC_P2"
"chr3_112301779_112302596","NSC_P0vsNSC_P2",0.302398023739859,1,0.593971815828482,TRUE,"positive","NSC_P0vsNSC_P2"
"chr3_112321577_112322644","NSC_P0vsNSC_P2",-1.09193674813728,0,0.150386059905512,FALSE,"negative","NSC_P0vsNSC_P2"
"chr3_134326609_134327550","NSC_P0vsNSC_P2",0.671973894057871,0,0.120558251817127,FALSE,"positive","NSC_P0vsNSC_P2"
"chr3_147939544_147940464","NSC_P0vsNSC_P2",-0.768721383038478,0,0.731373931909356,FALSE,"negative","NSC_P0vsNSC_P2"
"chr3_167895471_167896389","NSC_P0vsNSC_P2",-1.39052704925159,0,0.300783416824555,FALSE,"negative","NSC_P0vsNSC_P2"
"chr3_182237813_182238749","NSC_P0vsNSC_P2",-1.60109624696573,0,0.198597371197634,FALSE,"negative","NSC_P0vsNSC_P2"
"chr3_50267115_50268060","NSC_P0vsNSC_P2",1.04689934402408,10,3.71173392158483,TRUE,"positive","NSC_P0vsNSC_P2"
"chr4_113872144_113873109","NSC_P0vsNSC_P2",-1.41675844851939,0,0.799024858034678,FALSE,"negative","NSC_P0vsNSC_P2"
"chr4_28436045_28437366","NSC_P0vsNSC_P2",-0.87457041359013,0,0.470691711466966,FALSE,"negative","NSC_P0vsNSC_P2"
"chr4_79211196_79212090","NSC_P0vsNSC_P2",-1.20566313117732,0,2.09714571942077,FALSE,"negative","NSC_P0vsNSC_P2"
"chr5_110179031_110179966","NSC_P0vsNSC_P2",-0.723718484178949,2,0.798231817840003,TRUE,"negative","NSC_P0vsNSC_P2"
"chr5_141325815_141326773","NSC_P0vsNSC_P2",0.155425605269291,1,0.593929211152271,TRUE,"positive","NSC_P0vsNSC_P2"
"chr5_166073557_166074860","NSC_P0vsNSC_P2",1.0792620524675,0,0.683270397298548,FALSE,"positive","NSC_P0vsNSC_P2"
"chr5_76807012_76808876","NSC_P0vsNSC_P2",0.0962956995863624,2,2.11273330488684,TRUE,"positive","NSC_P0vsNSC_P2"
"chr6_113586395_113587870","NSC_P0vsNSC_P2",-1.2646705033788,0,0.330540999905161,FALSE,"negative","NSC_P0vsNSC_P2"
"chr6_113995534_113996377","NSC_P0vsNSC_P2",0.329693684481574,0,0.347712204376127,FALSE,"positive","NSC_P0vsNSC_P2"
"chr6_122832824_122833751","NSC_P0vsNSC_P2",-0.792545738014156,0,0.160612748735464,FALSE,"negative","NSC_P0vsNSC_P2"
"chr6_12365098_12365984","NSC_P0vsNSC_P2",0.0823443627083284,0,0.145276712619058,FALSE,"positive","NSC_P0vsNSC_P2"
"chr6_147131430_147132390","NSC_P0vsNSC_P2",0.0137152064816784,0,0.191793036104599,FALSE,"positive","NSC_P0vsNSC_P2"
"chr6_167441698_167442854","NSC_P0vsNSC_P2",-0.435534213506643,2,1.06546894637206,TRUE,"negative","NSC_P0vsNSC_P2"
"chr6_22147752_22148710","NSC_P0vsNSC_P2",0.218685441769055,0,0.767454485726084,FALSE,"positive","NSC_P0vsNSC_P2"
"chr6_22222292_22223152","NSC_P0vsNSC_P2",0.187055370406447,0,0.927922516659029,FALSE,"positive","NSC_P0vsNSC_P2"
"chr6_30517950_30518766","NSC_P0vsNSC_P2",-1.06834888488298,0,0.126886293604964,FALSE,"negative","NSC_P0vsNSC_P2"
"chr6_3165708_3166803","NSC_P0vsNSC_P2",0.283488190794495,4,0.846026494277524,TRUE,"positive","NSC_P0vsNSC_P2"
"chr6_44216556_44217803","NSC_P0vsNSC_P2",0.151008522297155,7,2.29511281026489,TRUE,"positive","NSC_P0vsNSC_P2"
"chr6_57069727_57070671","NSC_P0vsNSC_P2",0.103596441648726,2,0.615151682616239,TRUE,"positive","NSC_P0vsNSC_P2"
"chr7_11082615_11083553","NSC_P0vsNSC_P2",-1.90545267278783,0,0.138701210411761,FALSE,"negative","NSC_P0vsNSC_P2"
"chr7_128879760_128880663","NSC_P0vsNSC_P2",1.57847282204064,0,1.11751817699305,FALSE,"positive","NSC_P0vsNSC_P2"
"chr7_136813_137690","NSC_P0vsNSC_P2",-0.832918846640323,3,1.3348809917951,TRUE,"negative","NSC_P0vsNSC_P2"
"chr7_14376498_14377380","NSC_P0vsNSC_P2",-2.25174261788003,3,1.22932095861999,TRUE,"negative","NSC_P0vsNSC_P2"
"chr7_20834527_20835736","NSC_P0vsNSC_P2",1.16122762410606,16,2.73742388050372,TRUE,"positive","NSC_P0vsNSC_P2"
"chr7_42076074_42076954","NSC_P0vsNSC_P2",-0.973737882736399,0,0.291176906961624,FALSE,"negative","NSC_P0vsNSC_P2"
"chr7_66664310_66665403","NSC_P0vsNSC_P2",0.00945762032491117,1,0.385217139346827,TRUE,"positive","NSC_P0vsNSC_P2"
"chr8_143405758_143406679","NSC_P0vsNSC_P2",0.207930458963991,0,0.113086801357767,FALSE,"positive","NSC_P0vsNSC_P2"
"chr8_143884564_143885853","NSC_P0vsNSC_P2",-1.03301948176923,4,1.00152540271517,TRUE,"negative","NSC_P0vsNSC_P2"
"chr8_79665795_79666751","NSC_P0vsNSC_P2",-1.270530317193,0,0.413032476360516,FALSE,"negative","NSC_P0vsNSC_P2"
"chr9_129336388_129337339","NSC_P0vsNSC_P2",0.0113667188210866,3,1.24887243226376,TRUE,"positive","NSC_P0vsNSC_P2"
"chr9_17520082_17521158","NSC_P0vsNSC_P2",-1.62257288629342,0,0.11172305886876,FALSE,"negative","NSC_P0vsNSC_P2"
"chr9_22237585_22238436","NSC_P0vsNSC_P2",-1.15852592814086,0,0.400185576811987,FALSE,"negative","NSC_P0vsNSC_P2"
"chr9_6492707_6493535","NSC_P0vsNSC_P2",0.130979392927398,0,0.10745469819644,FALSE,"positive","NSC_P0vsNSC_P2"
"chr9_90433274_90434174","NSC_P0vsNSC_P2",-1.5483217943672,1,0.674716024967576,TRUE,"negative","NSC_P0vsNSC_P2"
"chr9_97306824_97307748","NSC_P0vsNSC_P2",0.639722347155774,2,0.818324764483196,TRUE,"positive","NSC_P0vsNSC_P2"
"chrX_114057029_114057863","NSC_P0vsNSC_P2",0.459519315242953,0,0.10918809222482,FALSE,"positive","NSC_P0vsNSC_P2"
"chrX_46327254_46328230","NSC_P0vsNSC_P2",1.27648682053794,1,0.471761673696593,TRUE,"positive","NSC_P0vsNSC_P2"
"chrX_51456218_51457447","NSC_P0vsNSC_P2",0.661267567832879,0,0.287271002404636,FALSE,"positive","NSC_P0vsNSC_P2"
"chrX_74249748_74250608","NSC_P0vsNSC_P2",0.177077273047455,0,0.57026363156205,FALSE,"positive","NSC_P0vsNSC_P2"
"chr10_131751173_131752300","NSC_P2vsNeuron",-0.627025007907826,1,0.687581496497974,TRUE,"negative","NSC_P2vsNeuron"
"chr10_21293640_21294509","NSC_P2vsNeuron",-1.753036519379,0,0.158283687373931,FALSE,"negative","NSC_P2vsNeuron"
"chr10_21315539_21316448","NSC_P2vsNeuron",-0.973053130714007,0,0.396911883837315,FALSE,"negative","NSC_P2vsNeuron"
"chr10_31133591_31134616","NSC_P2vsNeuron",1.39004563881546,3,1.04763501298929,TRUE,"positive","NSC_P2vsNeuron"
"chr10_53029909_53030839","NSC_P2vsNeuron",-0.250276776918604,0,0.606457876133161,FALSE,"negative","NSC_P2vsNeuron"
"chr10_90294758_90295631","NSC_P2vsNeuron",-0.0622238048501213,0,0.356766241999539,FALSE,"negative","NSC_P2vsNeuron"
"chr10_93815144_93815838","NSC_P2vsNeuron",1.67390459825459,0,0.343845468945897,FALSE,"positive","NSC_P2vsNeuron"
"chr11_122202659_122203569","NSC_P2vsNeuron",1.12015460791811,0,0.157960492523386,FALSE,"positive","NSC_P2vsNeuron"
"chr11_125938625_125939675","NSC_P2vsNeuron",1.09030591397179,3,1.13362819252064,TRUE,"positive","NSC_P2vsNeuron"
"chr11_1351305_1352191","NSC_P2vsNeuron",-0.775839684359971,0,0.35727192759887,FALSE,"negative","NSC_P2vsNeuron"
"chr11_15552152_15553105","NSC_P2vsNeuron",-0.0761170435856951,0,0.323136016684285,FALSE,"negative","NSC_P2vsNeuron"
"chr11_65419798_65420618","NSC_P2vsNeuron",-0.224999313501637,12,1.61827126066987,TRUE,"negative","NSC_P2vsNeuron"
"chr11_66316576_66317577","NSC_P2vsNeuron",1.9903675901534,20,4.17216974376809,TRUE,"positive","NSC_P2vsNeuron"
"chr11_93116456_93117300","NSC_P2vsNeuron",-0.80437005980842,2,0.63721900333388,TRUE,"negative","NSC_P2vsNeuron"
"chr12_110936780_110937739","NSC_P2vsNeuron",-0.472098912740981,12,1.81667411704257,TRUE,"negative","NSC_P2vsNeuron"
"chr12_120413738_120414677","NSC_P2vsNeuron",-0.442778159700904,5,1.04317772379671,TRUE,"negative","NSC_P2vsNeuron"
"chr12_130633431_130634438","NSC_P2vsNeuron",1.89416397323806,2,0.62611198571534,TRUE,"positive","NSC_P2vsNeuron"
"chr12_16796016_16796917","NSC_P2vsNeuron",1.11235792489854,0,1.39250331956787,FALSE,"positive","NSC_P2vsNeuron"
"chr12_31368484_31369465","NSC_P2vsNeuron",0.273990082693107,0,0.347263052383733,FALSE,"positive","NSC_P2vsNeuron"
"chr12_50169937_50170924","NSC_P2vsNeuron",1.43046646422889,0,0.134032474400752,FALSE,"positive","NSC_P2vsNeuron"
"chr12_57893434_57894392","NSC_P2vsNeuron",0.878430365076196,12,2.21048947880568,TRUE,"positive","NSC_P2vsNeuron"
"chr12_6716161_6717086","NSC_P2vsNeuron",-0.6408093993516,12,2.7645867533794,TRUE,"negative","NSC_P2vsNeuron"
"chr12_70983440_70984354","NSC_P2vsNeuron",0.832307489980367,0,0.277864603950401,FALSE,"positive","NSC_P2vsNeuron"
"chr12_84986331_84987238","NSC_P2vsNeuron",1.51662844843748,0,0.411798712299873,FALSE,"positive","NSC_P2vsNeuron"
"chr12_85317578_85318522","NSC_P2vsNeuron",0.905440114102669,0,0.29536454279898,FALSE,"positive","NSC_P2vsNeuron"
"chr12_96985205_96986170","NSC_P2vsNeuron",-0.300445876915932,0,0.267040275582992,FALSE,"negative","NSC_P2vsNeuron"
"chr13_30862372_30863800","NSC_P2vsNeuron",-0.154376009524024,4,3.49540896310611,TRUE,"negative","NSC_P2vsNeuron"
"chr13_44527671_44528563","NSC_P2vsNeuron",-0.462225563081438,0,0.450193875541103,FALSE,"negative","NSC_P2vsNeuron"
"chr14_41403170_41404854","NSC_P2vsNeuron",0.659218576850245,0,0.377486089954297,FALSE,"positive","NSC_P2vsNeuron"
"chr14_77075837_77076865","NSC_P2vsNeuron",-1.38004644962585,1,0.537502486864302,TRUE,"negative","NSC_P2vsNeuron"
"chr14_90454021_90454932","NSC_P2vsNeuron",0.705306962253253,0,0.185635888500027,FALSE,"positive","NSC_P2vsNeuron"
"chr14_95943411_95944354","NSC_P2vsNeuron",0.812374376912198,0,1.31907252347709,FALSE,"positive","NSC_P2vsNeuron"
"chr15_38068488_38069984","NSC_P2vsNeuron",1.60806333168028,0,0.126168201536769,FALSE,"positive","NSC_P2vsNeuron"
"chr15_58768199_58769227","NSC_P2vsNeuron",-0.540716958956148,0,1.35722210407488,FALSE,"negative","NSC_P2vsNeuron"
"chr15_60118058_60119579","NSC_P2vsNeuron",-0.192267812430804,0,0.387804792210435,FALSE,"negative","NSC_P2vsNeuron"
"chr15_74610062_74611071","NSC_P2vsNeuron",1.14487700422476,0,0.122454758909226,FALSE,"positive","NSC_P2vsNeuron"
"chr15_93241617_93242532","NSC_P2vsNeuron",-0.524638706687228,4,0.983960467208735,TRUE,"negative","NSC_P2vsNeuron"
"chr15_95845690_95847201","NSC_P2vsNeuron",1.65240898595826,6,1.08118246972189,TRUE,"positive","NSC_P2vsNeuron"
"chr16_13439395_13440375","NSC_P2vsNeuron",1.66110889995527,0,0.495063629094404,FALSE,"positive","NSC_P2vsNeuron"
"chr16_28981273_28982166","NSC_P2vsNeuron",-0.678746275217021,0,0.116850004853192,FALSE,"negative","NSC_P2vsNeuron"
"chr16_29745515_29746370","NSC_P2vsNeuron",-1.04327953361648,0,0.111282624835741,FALSE,"negative","NSC_P2vsNeuron"
"chr16_30740095_30740943","NSC_P2vsNeuron",-0.39827355323465,10,2.52447020577414,TRUE,"negative","NSC_P2vsNeuron"
"chr16_53043824_53044786","NSC_P2vsNeuron",-0.082531065690333,6,1.37097185033318,TRUE,"negative","NSC_P2vsNeuron"
"chr16_56547087_56548123","NSC_P2vsNeuron",-0.671047847009216,13,3.56476987262359,TRUE,"negative","NSC_P2vsNeuron"
"chr17_21012855_21013708","NSC_P2vsNeuron",-0.406530430051653,0,0.41047261399138,FALSE,"negative","NSC_P2vsNeuron"
"chr17_58658619_58659733","NSC_P2vsNeuron",-0.838265165042849,7,2.13127492723802,TRUE,"negative","NSC_P2vsNeuron"
"chr17_65452851_65453903","NSC_P2vsNeuron",-0.360803495171431,1,0.665595477385543,TRUE,"negative","NSC_P2vsNeuron"
"chr17_72030069_72031022","NSC_P2vsNeuron",-0.406876907819095,0,0.12912610642987,FALSE,"negative","NSC_P2vsNeuron"
"chr17_77546491_77547469","NSC_P2vsNeuron",0.838136970606817,0,0.315113374392827,FALSE,"positive","NSC_P2vsNeuron"
"chr17_77548091_77548960","NSC_P2vsNeuron",1.45665289448635,0,0.458876826542938,FALSE,"positive","NSC_P2vsNeuron"
"chr18_24987194_24988116","NSC_P2vsNeuron",1.04598201617569,0,2.02039871579347,FALSE,"positive","NSC_P2vsNeuron"
"chr18_29361571_29362492","NSC_P2vsNeuron",1.23066451520876,0,0.270453536778883,FALSE,"positive","NSC_P2vsNeuron"
"chr18_50400127_50401025","NSC_P2vsNeuron",-1.56028965586215,0,0.120062065038753,FALSE,"negative","NSC_P2vsNeuron"
"chr18_6556971_6557930","NSC_P2vsNeuron",-0.227205684522061,0,0.953350351487537,FALSE,"negative","NSC_P2vsNeuron"
"chr19_19930102_19930984","NSC_P2vsNeuron",-0.699062082094342,0,0.270830770232877,FALSE,"negative","NSC_P2vsNeuron"
"chr19_19956434_19957309","NSC_P2vsNeuron",-0.699062082094342,0,1.50821043795832,FALSE,"negative","NSC_P2vsNeuron"
"chr19_19991874_19992784","NSC_P2vsNeuron",-0.699062082094342,0,0.235517544208226,FALSE,"negative","NSC_P2vsNeuron"
"chr19_20067644_20068513","NSC_P2vsNeuron",-0.699062082094342,0,0.431054047167359,FALSE,"negative","NSC_P2vsNeuron"
"chr19_20068736_20069507","NSC_P2vsNeuron",-0.699062082094342,0,0.130479448812968,FALSE,"negative","NSC_P2vsNeuron"
"chr19_20082267_20083254","NSC_P2vsNeuron",-0.699062082094342,8,1.67016474638643,TRUE,"negative","NSC_P2vsNeuron"
"chr19_20102719_20103705","NSC_P2vsNeuron",-0.699062082094342,0,0.391205480595986,FALSE,"negative","NSC_P2vsNeuron"
"chr19_20151438_20153026","NSC_P2vsNeuron",-0.699062082094342,0,0.348004086709725,FALSE,"negative","NSC_P2vsNeuron"
"chr19_20176680_20177560","NSC_P2vsNeuron",-0.699062082094342,1,0.371262466715166,TRUE,"negative","NSC_P2vsNeuron"
"chr19_21482507_21483376","NSC_P2vsNeuron",-0.536846154412692,1,0.554113530123526,TRUE,"negative","NSC_P2vsNeuron"
"chr19_51417121_51418047","NSC_P2vsNeuron",-1.47858007870759,0,0.248030054711732,FALSE,"negative","NSC_P2vsNeuron"
"chr19_782094_783114","NSC_P2vsNeuron",-0.575004140274452,60,5.00566516534356,TRUE,"negative","NSC_P2vsNeuron"
"chr19_8160877_8161831","NSC_P2vsNeuron",1.46010019441562,6,1.27495905030649,TRUE,"positive","NSC_P2vsNeuron"
"chr1_112825391_112826222","NSC_P2vsNeuron",-0.012058477374036,0,1.16771642891388,FALSE,"negative","NSC_P2vsNeuron"
"chr1_1162284_1163205","NSC_P2vsNeuron",1.46615496987482,0,0.147449968538688,FALSE,"positive","NSC_P2vsNeuron"
"chr1_182614610_182615539","NSC_P2vsNeuron",0.985477584658889,0,0.116103705405082,FALSE,"positive","NSC_P2vsNeuron"
"chr1_209427952_209429017","NSC_P2vsNeuron",-0.830166347785268,0,0.286682213502102,FALSE,"negative","NSC_P2vsNeuron"
"chr1_212564818_212565695","NSC_P2vsNeuron",-0.385332750600007,0,0.193020217319711,FALSE,"negative","NSC_P2vsNeuron"
"chr1_235971510_235972417","NSC_P2vsNeuron",1.01538300379791,0,0.298738547752964,FALSE,"positive","NSC_P2vsNeuron"
"chr1_26171523_26172394","NSC_P2vsNeuron",1.10914569370352,0,0.11599569968806,FALSE,"positive","NSC_P2vsNeuron"
"chr1_27044276_27045208","NSC_P2vsNeuron",-0.937926150152279,0,0.148882137373738,FALSE,"negative","NSC_P2vsNeuron"
"chr1_37325747_37326669","NSC_P2vsNeuron",-0.950195463861059,1,0.598726638252187,TRUE,"negative","NSC_P2vsNeuron"
"chr1_39896482_39897491","NSC_P2vsNeuron",1.4932908909423,2,1.23118416241309,TRUE,"positive","NSC_P2vsNeuron"
"chr1_43007108_43007918","NSC_P2vsNeuron",-1.02381995076618,3,0.992966881938138,TRUE,"negative","NSC_P2vsNeuron"
"chr1_82847839_82848731","NSC_P2vsNeuron",-0.892138401375269,0,1.34196291527692,FALSE,"negative","NSC_P2vsNeuron"
"chr1_90835800_90836423","NSC_P2vsNeuron",-0.450164278263411,1,0.475926377020029,TRUE,"negative","NSC_P2vsNeuron"
"chr1_98209791_98210741","NSC_P2vsNeuron",-0.989556397146731,0,0.393912299472383,FALSE,"negative","NSC_P2vsNeuron"
"chr20_44695422_44696652","NSC_P2vsNeuron",0.105869532109071,0,1.44121533396773,FALSE,"positive","NSC_P2vsNeuron"
"chr20_44738462_44739461","NSC_P2vsNeuron",0.00342015056697924,12,4.58657665587205,TRUE,"positive","NSC_P2vsNeuron"
"chr20_47317075_47320378","NSC_P2vsNeuron",-1.12730727668824,1,0.653957309867879,TRUE,"negative","NSC_P2vsNeuron"
"chr20_48275378_48276438","NSC_P2vsNeuron",1.33920503063335,0,0.636204348396151,FALSE,"positive","NSC_P2vsNeuron"
"chr20_53735529_53736491","NSC_P2vsNeuron",-1.35993793895558,0,1.28579830255332,FALSE,"negative","NSC_P2vsNeuron"
"chr21_42925369_42926219","NSC_P2vsNeuron",-0.521481587262079,6,1.90373064856715,TRUE,"negative","NSC_P2vsNeuron"
"chr22_27669093_27670000","NSC_P2vsNeuron",1.06605751115982,0,0.86502933938222,FALSE,"positive","NSC_P2vsNeuron"
"chr22_27670392_27671307","NSC_P2vsNeuron",0.328703622152176,0,0.338860314226159,FALSE,"positive","NSC_P2vsNeuron"
"chr22_39174392_39175354","NSC_P2vsNeuron",-0.109988648671181,0,0.743356163344611,FALSE,"negative","NSC_P2vsNeuron"
"chr22_46561204_46562150","NSC_P2vsNeuron",1.23451448628622,2,0.556163047213842,TRUE,"positive","NSC_P2vsNeuron"
"chr2_11515198_11516228","NSC_P2vsNeuron",0.940421382787619,0,0.71771291956351,FALSE,"positive","NSC_P2vsNeuron"
"chr2_164313856_164314822","NSC_P2vsNeuron",1.10003160738657,0,0.618608072463681,FALSE,"positive","NSC_P2vsNeuron"
"chr2_174787516_174789332","NSC_P2vsNeuron",-0.397344819346427,1,0.5165274516908,TRUE,"negative","NSC_P2vsNeuron"
"chr2_213187900_213188775","NSC_P2vsNeuron",0.819713836783193,0,0.108727018392247,FALSE,"positive","NSC_P2vsNeuron"
"chr2_22694225_22695811","NSC_P2vsNeuron",1.01481209190785,0,0.58275925838008,FALSE,"positive","NSC_P2vsNeuron"
"chr2_231682632_231683458","NSC_P2vsNeuron",-0.136997637782385,0,0.171121619559235,FALSE,"negative","NSC_P2vsNeuron"
"chr2_45444928_45446605","NSC_P2vsNeuron",1.60288905178974,0,0.24409736102541,FALSE,"positive","NSC_P2vsNeuron"
"chr2_5981295_5982178","NSC_P2vsNeuron",1.10185966601931,0,0.131392502651391,FALSE,"positive","NSC_P2vsNeuron"
"chr3_112301779_112302596","NSC_P2vsNeuron",-1.10224320621555,1,0.593971815828482,TRUE,"negative","NSC_P2vsNeuron"
"chr3_112321577_112322644","NSC_P2vsNeuron",0.939955111533054,0,0.150386059905512,FALSE,"positive","NSC_P2vsNeuron"
"chr3_134326609_134327550","NSC_P2vsNeuron",-0.359784318714947,0,0.120558251817127,FALSE,"negative","NSC_P2vsNeuron"
"chr3_147939544_147940464","NSC_P2vsNeuron",0.862042656387694,0,0.731373931909356,FALSE,"positive","NSC_P2vsNeuron"
"chr3_167895471_167896389","NSC_P2vsNeuron",1.31237965019952,0,0.300783416824555,FALSE,"positive","NSC_P2vsNeuron"
"chr3_182237813_182238749","NSC_P2vsNeuron",1.17346511821444,0,0.198597371197634,FALSE,"positive","NSC_P2vsNeuron"
"chr3_50267115_50268060","NSC_P2vsNeuron",0.197604304411772,10,3.71173392158483,TRUE,"positive","NSC_P2vsNeuron"
"chr4_113872144_113873109","NSC_P2vsNeuron",1.64782424328659,0,0.799024858034678,FALSE,"positive","NSC_P2vsNeuron"
"chr4_28436045_28437366","NSC_P2vsNeuron",1.12525565447317,0,0.470691711466966,FALSE,"positive","NSC_P2vsNeuron"
"chr4_79211196_79212090","NSC_P2vsNeuron",1.10950086806847,0,2.09714571942077,FALSE,"positive","NSC_P2vsNeuron"
"chr5_110179031_110179966","NSC_P2vsNeuron",1.24093145901548,2,0.798231817840003,TRUE,"positive","NSC_P2vsNeuron"
"chr5_141325815_141326773","NSC_P2vsNeuron",-0.293549729573472,1,0.593929211152271,TRUE,"negative","NSC_P2vsNeuron"
"chr5_166073557_166074860","NSC_P2vsNeuron",-0.707107581177874,0,0.683270397298548,FALSE,"negative","NSC_P2vsNeuron"
"chr5_76807012_76808876","NSC_P2vsNeuron",-0.128467331763796,2,2.11273330488684,TRUE,"negative","NSC_P2vsNeuron"
"chr6_113586395_113587870","NSC_P2vsNeuron",0.698301425456591,0,0.330540999905161,FALSE,"positive","NSC_P2vsNeuron"
"chr6_113995534_113996377","NSC_P2vsNeuron",-0.541116511264203,0,0.347712204376127,FALSE,"negative","NSC_P2vsNeuron"
"chr6_122832824_122833751","NSC_P2vsNeuron",0.433753756727513,0,0.160612748735464,FALSE,"positive","NSC_P2vsNeuron"
"chr6_12365098_12365984","NSC_P2vsNeuron",-0.00818862016564611,0,0.145276712619058,FALSE,"negative","NSC_P2vsNeuron"
